연번,호선,고유역번호(외부역코드),역명,승하차구분,수송연월,승하차인원수
2703,8,2820,장지,승차,2022-05,64288
2704,8,2820,장지,하차,2022-05,61040
2705,8,2821,복정,승차,2022-05,33600
2706,8,2821,복정,하차,2022-05,29650
2707,8,2822,산성,승차,2022-05,27844
2708,8,2822,산성,하차,2022-05,30970
2709,8,2823,남한산성입구(성남법원.검찰청),승차,2022-05,67394
2710,8,2823,남한산성입구(성남법원.검찰청),하차,2022-05,65165
2711,8,2824,단대오거리,승차,2022-05,60214
2712,8,2824,단대오거리,하차,2022-05,58449
2713,8,2825,신흥,승차,2022-05,29151
2714,8,2825,신흥,하차,2022-05,30058
2715,8,2826,수진,승차,2022-05,36904
2716,8,2826,수진,하차,2022-05,36475
2717,8,2827,모란,승차,2022-05,47696
2718,8,2827,모란,하차,2022-05,37406
2719,8,2828,남위례,승차,2022-05,22475
2720,8,2828,남위례,하차,2022-05,22553
2721,1,150,서울역,승차,2022-06,156002
2722,1,150,서울역,하차,2022-06,149996
2723,1,151,시청,승차,2022-06,65648
2724,1,151,시청,하차,2022-06,63999
2725,1,152,종각,승차,2022-06,109866
2726,1,152,종각,하차,2022-06,101430
2727,1,153,종로3가,승차,2022-06,259360
2728,1,153,종로3가,하차,2022-06,240755
2729,1,154,종로5가,승차,2022-06,223490
2730,1,154,종로5가,하차,2022-06,214951
2731,1,155,동대문,승차,2022-06,99816
2732,1,155,동대문,하차,2022-06,101261
2733,1,156,신설동,승차,2022-06,95749
2734,1,156,신설동,하차,2022-06,91172
2735,1,157,제기동,승차,2022-06,234784
2736,1,157,제기동,하차,2022-06,252785
2737,1,158,청량리(서울시립대입구),승차,2022-06,213706
2738,1,158,청량리(서울시립대입구),하차,2022-06,217886
2739,1,159,동묘앞,승차,2022-06,123671
2740,1,159,동묘앞,하차,2022-06,125099
2741,2,201,시청,승차,2022-06,41771
2742,2,201,시청,하차,2022-06,37234
2743,2,202,을지로입구,승차,2022-06,75885
2744,2,202,을지로입구,하차,2022-06,70884
2745,2,203,을지로3가,승차,2022-06,61168
2746,2,203,을지로3가,하차,2022-06,60785
2747,2,204,을지로4가,승차,2022-06,66519
2748,2,204,을지로4가,하차,2022-06,65704
2749,2,205,동대문역사문화공원(DDP),승차,2022-06,44622
2750,2,205,동대문역사문화공원(DDP),하차,2022-06,49889
2751,2,206,신당,승차,2022-06,77795
2752,2,206,신당,하차,2022-06,78535
2753,2,207,상왕십리,승차,2022-06,52335
2754,2,207,상왕십리,하차,2022-06,53472
2755,2,208,왕십리(성동구청),승차,2022-06,40616
2756,2,208,왕십리(성동구청),하차,2022-06,34770
2757,2,209,한양대,승차,2022-06,9647
2758,2,209,한양대,하차,2022-06,10271
2759,2,210,뚝섬,승차,2022-06,46713
2760,2,210,뚝섬,하차,2022-06,47220
2761,2,211,성수,승차,2022-06,73296
2762,2,211,성수,하차,2022-06,74984
2763,2,212,건대입구,승차,2022-06,71250
2764,2,212,건대입구,하차,2022-06,74349
2765,2,213,구의(광진구청),승차,2022-06,80053
2766,2,213,구의(광진구청),하차,2022-06,83256
2767,2,214,강변(동서울터미널),승차,2022-06,102104
2768,2,214,강변(동서울터미널),하차,2022-06,99253
2769,2,215,잠실나루,승차,2022-06,70295
2770,2,215,잠실나루,하차,2022-06,70382
2771,2,216,잠실(송파구청),승차,2022-06,161907
2772,2,216,잠실(송파구청),하차,2022-06,154616
2773,2,217,잠실새내,승차,2022-06,90506
2774,2,217,잠실새내,하차,2022-06,90586
2775,2,218,종합운동장,승차,2022-06,44497
2776,2,218,종합운동장,하차,2022-06,46532
2777,2,219,삼성(무역센터),승차,2022-06,94086
2778,2,219,삼성(무역센터),하차,2022-06,87364
2779,2,220,선릉,승차,2022-06,173890
2780,2,220,선릉,하차,2022-06,153493
2781,2,221,역삼,승차,2022-06,122723
2782,2,221,역삼,하차,2022-06,124994
2783,2,222,강남,승차,2022-06,128196
2784,2,222,강남,하차,2022-06,112319
2785,2,223,교대(법원.검찰청),승차,2022-06,132705
2786,2,223,교대(법원.검찰청),하차,2022-06,151347
2787,2,224,서초,승차,2022-06,70039
2788,2,224,서초,하차,2022-06,70627
2789,2,225,방배,승차,2022-06,63466
2790,2,225,방배,하차,2022-06,62788
2791,2,226,사당,승차,2022-06,175684
2792,2,226,사당,하차,2022-06,170532
2793,2,227,낙성대(강감찬),승차,2022-06,88278
2794,2,227,낙성대(강감찬),하차,2022-06,89892
2795,2,228,서울대입구(관악구청),승차,2022-06,147030
2796,2,228,서울대입구(관악구청),하차,2022-06,141049
2797,2,229,봉천,승차,2022-06,117939
2798,2,229,봉천,하차,2022-06,118888
2799,2,230,신림,승차,2022-06,169392
2800,2,230,신림,하차,2022-06,169852
2801,2,231,신대방,승차,2022-06,99050
2802,2,231,신대방,하차,2022-06,101072
2803,2,232,구로디지털단지,승차,2022-06,133227
2804,2,232,구로디지털단지,하차,2022-06,134168
2805,2,233,대림(구로구청),승차,2022-06,99259
2806,2,233,대림(구로구청),하차,2022-06,102377
2807,2,234,신도림,승차,2022-06,162251
2808,2,234,신도림,하차,2022-06,154148
2809,2,235,문래,승차,2022-06,76098
2810,2,235,문래,하차,2022-06,75716
2811,2,236,영등포구청,승차,2022-06,76310
2812,2,236,영등포구청,하차,2022-06,75919
2813,2,237,당산,승차,2022-06,47445
2814,2,237,당산,하차,2022-06,52015
2815,2,238,합정,승차,2022-06,54048
2816,2,238,합정,하차,2022-06,54725
2817,2,239,홍대입구,승차,2022-06,72848
2818,2,239,홍대입구,하차,2022-06,70045
2819,2,240,신촌,승차,2022-06,96635
2820,2,240,신촌,하차,2022-06,95749
2821,2,241,이대,승차,2022-06,38836
2822,2,241,이대,하차,2022-06,40156
2823,2,242,아현,승차,2022-06,51901
2824,2,242,아현,하차,2022-06,51851
2825,2,243,충정로(경기대입구),승차,2022-06,36618
2826,2,243,충정로(경기대입구),하차,2022-06,36744
2827,2,244,용답,승차,2022-06,14098
2828,2,244,용답,하차,2022-06,13862
2829,2,245,신답,승차,2022-06,7960
2830,2,245,신답,하차,2022-06,8518
2831,2,246,신설동,승차,2022-06,26574
2832,2,246,신설동,하차,2022-06,28208
2833,2,247,도림천,승차,2022-06,6812
2834,2,247,도림천,하차,2022-06,7368
2835,2,248,양천구청,승차,2022-06,40805
2836,2,248,양천구청,하차,2022-06,41280
2837,2,249,신정네거리,승차,2022-06,58154
2838,2,249,신정네거리,하차,2022-06,59151
2839,2,250,용두(동대문구청),승차,2022-06,18222
2840,2,250,용두(동대문구청),하차,2022-06,19489
2841,3,309,지축,승차,2022-06,22205
2842,3,309,지축,하차,2022-06,21456
2843,3,310,구파발,승차,2022-06,97628
2844,3,310,구파발,하차,2022-06,94162
2845,3,311,연신내,승차,2022-06,211476
2846,3,311,연신내,하차,2022-06,205276
2847,3,312,불광,승차,2022-06,116171
2848,3,312,불광,하차,2022-06,128444
2849,3,313,녹번,승차,2022-06,63312
2850,3,313,녹번,하차,2022-06,62152
2851,3,314,홍제,승차,2022-06,117137
2852,3,314,홍제,하차,2022-06,115117
2853,3,315,무악재,승차,2022-06,24876
2854,3,315,무악재,하차,2022-06,26959
2855,3,316,독립문,승차,2022-06,57347
2856,3,316,독립문,하차,2022-06,57610
2857,3,317,경복궁(정부서울청사),승차,2022-06,117433
2858,3,317,경복궁(정부서울청사),하차,2022-06,130693
2859,3,318,안국,승차,2022-06,89326
2860,3,318,안국,하차,2022-06,87774
2861,3,319,종로3가,승차,2022-06,46701
2862,3,319,종로3가,하차,2022-06,53285
2863,3,320,을지로3가,승차,2022-06,40975
2864,3,320,을지로3가,하차,2022-06,38329
2865,3,322,동대입구,승차,2022-06,32366
2866,3,322,동대입구,하차,2022-06,35995
2867,3,323,약수,승차,2022-06,66273
2868,3,323,약수,하차,2022-06,63191
2869,3,324,금호,승차,2022-06,46193
2870,3,324,금호,하차,2022-06,45351
2871,3,325,옥수,승차,2022-06,51758
2872,3,325,옥수,하차,2022-06,51853
2873,3,326,압구정,승차,2022-06,116826
2874,3,326,압구정,하차,2022-06,114342
2875,3,327,신사,승차,2022-06,57955
2876,3,327,신사,하차,2022-06,57237
2877,3,328,잠원,승차,2022-06,26728
2878,3,328,잠원,하차,2022-06,25628
2879,3,329,고속터미널,승차,2022-06,164650
2880,3,329,고속터미널,하차,2022-06,157361
2881,3,330,교대(법원.검찰청),승차,2022-06,61693
2882,3,330,교대(법원.검찰청),하차,2022-06,36320
2883,3,331,남부터미널(예술의전당),승차,2022-06,100530
2884,3,331,남부터미널(예술의전당),하차,2022-06,102393
2885,3,332,양재(서초구청),승차,2022-06,127952
2886,3,332,양재(서초구청),하차,2022-06,129131
2887,3,333,매봉,승차,2022-06,54983
2888,3,333,매봉,하차,2022-06,51503
2889,3,334,도곡,승차,2022-06,22642
2890,3,334,도곡,하차,2022-06,21592
2891,3,335,대치,승차,2022-06,56322
2892,3,335,대치,하차,2022-06,54032
2893,3,336,학여울,승차,2022-06,15277
2894,3,336,학여울,하차,2022-06,15288
2895,3,337,대청,승차,2022-06,48258
2896,3,337,대청,하차,2022-06,46406
2897,3,338,일원,승차,2022-06,52675
2898,3,338,일원,하차,2022-06,52918
2899,3,339,수서,승차,2022-06,83494
2900,3,339,수서,하차,2022-06,82921
2901,3,340,가락시장,승차,2022-06,64609
2902,3,340,가락시장,하차,2022-06,63314
2903,3,341,경찰병원,승차,2022-06,34862
2904,3,341,경찰병원,하차,2022-06,36027
2905,3,342,오금,승차,2022-06,24547
2906,3,342,오금,하차,2022-06,23780
2907,4,409,당고개,승차,2022-06,59544
2908,4,409,당고개,하차,2022-06,58894
2909,4,410,상계,승차,2022-06,94880
2910,4,410,상계,하차,2022-06,93755
2911,4,411,노원,승차,2022-06,71253
2912,4,411,노원,하차,2022-06,70544
2913,4,412,창동,승차,2022-06,162365
2914,4,412,창동,하차,2022-06,168362
2915,4,413,쌍문,승차,2022-06,132334
2916,4,413,쌍문,하차,2022-06,130904
2917,4,414,수유(강북구청),승차,2022-06,149787
2918,4,414,수유(강북구청),하차,2022-06,150465
2919,4,415,미아(서울사이버대학),승차,2022-06,86836
2920,4,415,미아(서울사이버대학),하차,2022-06,88624
2921,4,416,미아사거리,승차,2022-06,145275
2922,4,416,미아사거리,하차,2022-06,145153
2923,4,417,길음,승차,2022-06,96568
2924,4,417,길음,하차,2022-06,96874
2925,4,418,성신여대입구(돈암),승차,2022-06,68674
2926,4,418,성신여대입구(돈암),하차,2022-06,66940
2927,4,419,한성대입구(삼선교),승차,2022-06,60272
2928,4,419,한성대입구(삼선교),하차,2022-06,59291
2929,4,420,혜화,승차,2022-06,97865
2930,4,420,혜화,하차,2022-06,97842
2931,4,421,동대문,승차,2022-06,131193
2932,4,421,동대문,하차,2022-06,126245
2933,4,422,동대문역사문화공원(DDP),승차,2022-06,46413
2934,4,422,동대문역사문화공원(DDP),하차,2022-06,40840
2935,4,423,충무로,승차,2022-06,92641
2936,4,423,충무로,하차,2022-06,94992
2937,4,424,명동,승차,2022-06,50489
2938,4,424,명동,하차,2022-06,52249
2939,4,425,회현(남대문시장),승차,2022-06,171299
2940,4,425,회현(남대문시장),하차,2022-06,171414
2941,4,426,서울역,승차,2022-06,29537
2942,4,426,서울역,하차,2022-06,39349
2943,4,427,숙대입구(갈월),승차,2022-06,41440
2944,4,427,숙대입구(갈월),하차,2022-06,38241
2945,4,428,삼각지,승차,2022-06,20932
2946,4,428,삼각지,하차,2022-06,22872
2947,4,429,신용산,승차,2022-06,43095
2948,4,429,신용산,하차,2022-06,44745
2949,4,430,이촌(국립중앙박물관),승차,2022-06,47892
2950,4,430,이촌(국립중앙박물관),하차,2022-06,48581
2951,4,431,동작(현충원),승차,2022-06,16327
2952,4,431,동작(현충원),하차,2022-06,15572
2953,4,432,총신대입구(이수),승차,2022-06,128519
2954,4,432,총신대입구(이수),하차,2022-06,134825
2955,4,433,사당,승차,2022-06,82735
2956,4,433,사당,하차,2022-06,83571
2957,4,434,남태령,승차,2022-06,7534
2958,4,434,남태령,하차,2022-06,7074
2959,5,2511,방화,승차,2022-06,40808
2960,5,2511,방화,하차,2022-06,40029
2961,5,2512,개화산,승차,2022-06,31317
2962,5,2512,개화산,하차,2022-06,31715
2963,5,2513,김포공항,승차,2022-06,27722
2964,5,2513,김포공항,하차,2022-06,30628
2965,5,2514,송정,승차,2022-06,41694
2966,5,2514,송정,하차,2022-06,40585
2967,5,2515,마곡,승차,2022-06,31271
2968,5,2515,마곡,하차,2022-06,30102
2969,5,2516,발산,승차,2022-06,74484
2970,5,2516,발산,하차,2022-06,72928
2971,5,2517,우장산,승차,2022-06,75468
2972,5,2517,우장산,하차,2022-06,78048
2973,5,2518,화곡,승차,2022-06,116245
2974,5,2518,화곡,하차,2022-06,112111
2975,5,2519,까치산,승차,2022-06,125072
2976,5,2519,까치산,하차,2022-06,125824
2977,5,2520,신정(은행정),승차,2022-06,51788
2978,5,2520,신정(은행정),하차,2022-06,51296
2979,5,2521,목동,승차,2022-06,66629
2980,5,2521,목동,하차,2022-06,67012
2981,5,2522,오목교(목동운동장앞),승차,2022-06,68553
2982,5,2522,오목교(목동운동장앞),하차,2022-06,68195
2983,5,2523,양평,승차,2022-06,22350
2984,5,2523,양평,하차,2022-06,22108
2985,5,2524,영등포구청,승차,2022-06,15980
2986,5,2524,영등포구청,하차,2022-06,15461
2987,5,2525,영등포시장,승차,2022-06,59040
2988,5,2525,영등포시장,하차,2022-06,60646
2989,5,2526,신길,승차,2022-06,8747
2990,5,2526,신길,하차,2022-06,9086
2991,5,2527,여의도,승차,2022-06,39132
2992,5,2527,여의도,하차,2022-06,37165
2993,5,2528,여의나루,승차,2022-06,25252
2994,5,2528,여의나루,하차,2022-06,24526
2995,5,2529,마포,승차,2022-06,50589
2996,5,2529,마포,하차,2022-06,50357
2997,5,2530,공덕,승차,2022-06,36451
2998,5,2530,공덕,하차,2022-06,34214
2999,5,2531,애오개,승차,2022-06,30383
3000,5,2531,애오개,하차,2022-06,29947
3001,5,2532,충정로(경기대입구),승차,2022-06,10948
3002,5,2532,충정로(경기대입구),하차,2022-06,11558
3003,5,2533,서대문,승차,2022-06,50615
3004,5,2533,서대문,하차,2022-06,47177
3005,5,2534,광화문(세종문화회관),승차,2022-06,63431
3006,5,2534,광화문(세종문화회관),하차,2022-06,62039
3007,5,2535,종로3가,승차,2022-06,81338
3008,5,2535,종로3가,하차,2022-06,83427
3009,5,2536,을지로4가,승차,2022-06,35099
3010,5,2536,을지로4가,하차,2022-06,35055
3011,5,2537,동대문역사문화공원(DDP),승차,2022-06,6511
3012,5,2537,동대문역사문화공원(DDP),하차,2022-06,7484
3013,5,2538,청구,승차,2022-06,20470
3014,5,2538,청구,하차,2022-06,16261
3015,5,2539,신금호,승차,2022-06,31677
3016,5,2539,신금호,하차,2022-06,35691
3017,5,2540,행당,승차,2022-06,40717
3018,5,2540,행당,하차,2022-06,36766
3019,5,2541,왕십리(성동구청),승차,2022-06,18538
3020,5,2541,왕십리(성동구청),하차,2022-06,18571
3021,5,2542,마장,승차,2022-06,31721
3022,5,2542,마장,하차,2022-06,30746
3023,5,2543,답십리,승차,2022-06,64943
3024,5,2543,답십리,하차,2022-06,62539
3025,5,2544,장한평,승차,2022-06,72066
3026,5,2544,장한평,하차,2022-06,73760
3027,5,2545,군자(능동),승차,2022-06,31960
3028,5,2545,군자(능동),하차,2022-06,33718
3029,5,2546,아차산(어린이대공원후문),승차,2022-06,80677
3030,5,2546,아차산(어린이대공원후문),하차,2022-06,78971
3031,5,2547,광나루(장신대),승차,2022-06,59562
3032,5,2547,광나루(장신대),하차,2022-06,57347
3033,5,2548,천호(풍납토성),승차,2022-06,108133
3034,5,2548,천호(풍납토성),하차,2022-06,111489
3035,5,2549,강동,승차,2022-06,90478
3036,5,2549,강동,하차,2022-06,88940
3037,5,2550,길동,승차,2022-06,60646
3038,5,2550,길동,하차,2022-06,62191
3039,5,2551,굽은다리(강동구민회관앞),승차,2022-06,59653
3040,5,2551,굽은다리(강동구민회관앞),하차,2022-06,55684
3041,5,2552,명일,승차,2022-06,58753
3042,5,2552,명일,하차,2022-06,61348
3043,5,2553,고덕,승차,2022-06,57734
3044,5,2553,고덕,하차,2022-06,56981
3045,5,2554,상일동,승차,2022-06,75060
3046,5,2554,상일동,하차,2022-06,72257
3047,5,2555,둔촌동,승차,2022-06,51650
3048,5,2555,둔촌동,하차,2022-06,52387
3049,5,2556,올림픽공원(한국체대),승차,2022-06,32324
3050,5,2556,올림픽공원(한국체대),하차,2022-06,29150
3051,5,2557,방이,승차,2022-06,39475
3052,5,2557,방이,하차,2022-06,39185
3053,5,2558,오금,승차,2022-06,16566
3054,5,2558,오금,하차,2022-06,16307
3055,5,2559,개롱,승차,2022-06,39619
3056,5,2559,개롱,하차,2022-06,41153
3057,5,2560,거여,승차,2022-06,51966
3058,5,2560,거여,하차,2022-06,50735
3059,5,2561,마천,승차,2022-06,45007
3060,5,2561,마천,하차,2022-06,47086
3061,5,2562,강일,승차,2022-06,27485
3062,5,2562,강일,하차,2022-06,27399
3063,5,2563,미사,승차,2022-06,62291
3064,5,2563,미사,하차,2022-06,62607
3065,5,2564,하남풍산,승차,2022-06,21083
3066,5,2564,하남풍산,하차,2022-06,20823
3067,5,2565,하남시청(덕풍·신장),승차,2022-06,53792
3068,5,2565,하남시청(덕풍·신장),하차,2022-06,55670
3069,5,2566,하남검단산,승차,2022-06,40497
3070,5,2566,하남검단산,하차,2022-06,40087
3071,6,2611,응암,승차,2022-06,93391
3072,6,2611,응암,하차,2022-06,92465
3073,6,2612,역촌,승차,2022-06,26028
3074,6,2612,역촌,하차,2022-06,25939
3075,6,2613,불광,승차,2022-06,33924
3076,6,2613,불광,하차,2022-06,28084
3077,6,2614,독바위,승차,2022-06,16002
3078,6,2614,독바위,하차,2022-06,20278
3079,6,2616,구산,승차,2022-06,40329
3080,6,2616,구산,하차,2022-06,42830
3081,6,2617,새절(신사),승차,2022-06,70429
3082,6,2617,새절(신사),하차,2022-06,70964
3083,6,2618,증산(명지대앞),승차,2022-06,56989
3084,6,2618,증산(명지대앞),하차,2022-06,57820
3085,6,2619,디지털미디어시티,승차,2022-06,46058
3086,6,2619,디지털미디어시티,하차,2022-06,46390
3087,6,2620,월드컵경기장(성산),승차,2022-06,47308
3088,6,2620,월드컵경기장(성산),하차,2022-06,46801
3089,6,2621,마포구청,승차,2022-06,58673
3090,6,2621,마포구청,하차,2022-06,52961
3091,6,2622,망원,승차,2022-06,63335
3092,6,2622,망원,하차,2022-06,65923
3093,6,2623,합정,승차,2022-06,32484
3094,6,2623,합정,하차,2022-06,29857
3095,6,2624,상수,승차,2022-06,17115
3096,6,2624,상수,하차,2022-06,17428
3097,6,2625,광흥창(서강),승차,2022-06,42713
3098,6,2625,광흥창(서강),하차,2022-06,42120
3099,6,2626,대흥(서강대앞),승차,2022-06,40083
3100,6,2626,대흥(서강대앞),하차,2022-06,39770
3101,6,2627,공덕,승차,2022-06,60436
3102,6,2627,공덕,하차,2022-06,56526
3103,6,2628,효창공원앞,승차,2022-06,30771
3104,6,2628,효창공원앞,하차,2022-06,28480
3105,6,2629,삼각지,승차,2022-06,16024
3106,6,2629,삼각지,하차,2022-06,12185
